"ensembl","LFC_Oncogene","LFC_Replicative","LFC_DNAdamage","adj_p_Oncogene","adj_p_Replicative","adj_p_DNAdamage","sig_types","symbol","entrez","source","senescence_effect","organism"
"ENSG00000081087",0.334849384017665,1.05866344064138,0.499562497149947,0.0412042813670606,7.49877439496193e-07,0.00813959830391312,"Replicative","OSTM1","28962","RNAseq","Unknown","Human"
"ENSG00000082146",-0.67509685022596,1.25877639605212,-0.497672963473526,0.00764710715375088,1.85041647115957e-05,0.0497753450938424,"Replicative","STRADB","55437","RNAseq","Unknown","Human"
"ENSG00000084636",-0.155748392080876,-1.00354549674521,-0.278861813398352,0.632589658967694,0.00340921345235075,0.37909159710434,"Replicative","COL16A1","1307","RNAseq","Unknown","Human"
"ENSG00000086991",0.76562839061613,-1.15709361451887,0.709979336547497,0.11112102202966,0.0204085039377383,0.150124657818883,"Replicative","NOX4","50507","CellAge/CSgene/InnateDB/RNAseq","Induces","Human"
"ENSG00000087510",0.275748315887337,1.18330309897172,-0.313467440808664,0.599111436928448,0.0449217883686215,0.540548036956627,"Replicative","TFAP2C","7022","RNAseq","Unknown","Human"
"ENSG00000088247",0.60412914997619,-1.12851722474601,-0.139007072299434,0.00559778801543871,2.87129977768209e-05,0.543300325275183,"Replicative","KHSRP","8570","InnateDB/RNAseq","Unknown","Human"
"ENSG00000088836",0.709769906401956,1.3422739795065,1.21043335875646,0.0445961120964965,0.00261889772394803,0.000891168736472468,"Replicative/DNA-damage","SLC4A11","83959","RNAseq","Unknown","Human"
"ENSG00000089472",-0.707420820133937,-2.30434417360094,1.29994329046449,0.217658889794064,0.000311464601939572,0.0220475797086555,"Replicative/DNA-damage","HEPH","9843","RNAseq","Unknown","Human"
"ENSG00000090924",0.474984225293587,-1.09049216999716,0.273587496263252,0.0353114577254535,5.71211843077955e-05,0.23525513333753,"Replicative","PLEKHG2","64857","RNAseq","Unknown","Human"
"ENSG00000100100",-0.0163388465270069,1.53665689871107,0.706339273415552,0.970460700613408,0.000188280777349304,0.0596521244346914,"Replicative","PIK3IP1","113791","RNAseq","Unknown","Human"
"ENSG00000100285",-0.119678542632643,-1.59380877263331,-0.230247421550476,0.811432089267577,0.0034250086621299,0.634852930844875,"Replicative","NEFH","4744","RNAseq","Unknown","Human"
"ENSG00000100311",-1.01656113990346,3.35522972935418,-0.261132376036905,0.34975609668335,0.00355073444575369,0.827723967693471,"Replicative","PDGFB","5155","Ageing atlas/CSgene/RNAseq","Unknown","Human"
"ENSG00000100726",0.443433822531699,-1.07010469611423,-0.0231998472961604,0.162554214879049,0.00346222749080431,0.951924887484997,"Replicative","TELO2","9894","RNAseq","Unknown","Human"
"ENSG00000100739",-0.528286258820085,1.0548588852693,0.219900948486794,0.0465237855048431,0.000568204060725688,0.43714037510099,"Replicative","BDKRB1","623","RNAseq","Unknown","Human"
"ENSG00000100982",-0.145205713666009,-1.0582918604276,-0.0533189394630658,0.539279970287413,8.95253934836445e-05,0.836230223562909,"Replicative","PCIF1","63935","RNAseq","Unknown","Human"
"ENSG00000101096",0.9673873470218,1.05759135466852,-0.0697943353772411,0.0323470896960814,0.0357168898475391,0.892045880285204,"Replicative","NFATC2","4773","InnateDB/RNAseq","Unknown","Human"
"ENSG00000101210",-0.141897697718087,2.13464027121186,1.55973329314389,0.807346399327759,0.000231944972123133,0.00314338131610737,"Replicative/DNA-damage","EEF1A2","1917","RNAseq","Unknown","Human"
"ENSG00000101224",-0.768786654330232,-1.22208329333454,-1.04532621244753,0.00176794201296793,2.15357141608959e-05,8.56129790529465e-05,"Replicative/DNA-damage","CDC25B","994","RNAseq","Unknown","Human"
"ENSG00000101353",-0.899077385941559,1.14460456662899,-0.110358190495442,0.000598778923257666,6.554651125512e-05,0.7026228987747,"Replicative","MROH8","140699","RNAseq","Unknown","Human"
"ENSG00000102189",-0.89168782381634,1.0276194673194,-0.162350913995375,0.000797595097838196,0.000123072961039547,0.537180018373303,"Replicative","EEA1","8411","RNAseq","Unknown","Human"
"ENSG00000102401",-0.118040183656934,1.21240208493983,0.372701539200979,0.610423666043693,3.76295703386747e-06,0.0926663718563364,"Replicative","ARMCX3","51566","RNAseq","Unknown","Human"
"ENSG00000102471",0.185023789907054,1.20277604659865,0.114767069513668,0.461091041513341,2.55677878774311e-05,0.677174186162665,"Replicative","NDFIP2","54602","RNAseq","Unknown","Human"
"ENSG00000102743",0.543709092514825,-1.10357693589643,0.404842158736977,0.0448001899021639,0.000329542540953335,0.151338585773831,"Replicative","SLC25A15","10166","RNAseq","Unknown","Human"
"ENSG00000102760",-0.951565474710204,1.10695404903282,0.507451167945011,0.0107968367667258,0.00417280407700393,0.17341751072791,"Replicative","RGCC","28984","RNAseq","Unknown","Human"
"ENSG00000102974",0.342200480334982,-1.23781992174469,0.125894903958962,0.144079422826271,1.74010254849582e-05,0.624870628364288,"Replicative","CTCF","10664","InnateDB/RNAseq","Unknown","Human"
"ENSG00000103126",0.964334386947469,-1.08695855668921,0.519800921305501,0.00156565934995676,0.00105377960484021,0.0795628841031198,"Replicative","AXIN1","8312","RNAseq","Unknown","Human"
"ENSG00000103257",-0.052640791110527,-1.18397095752976,0.352762843651798,0.872784052980664,0.000292530458632338,0.224755040861616,"Replicative","SLC7A5","8140","RNAseq","Unknown","Human"
"ENSG00000103449",0.870846270911192,-1.67070309898387,0.683254216386114,0.0316911179978992,0.000405519720596568,0.0913861722008416,"Replicative","SALL1","6299","RNAseq","Unknown","Human"
"ENSG00000103489",-0.143327874527777,-1.22680689862014,-0.283250722913117,0.775809566672822,0.00778200069891351,0.552340475767338,"Replicative","XYLT1","64131","RNAseq","Unknown","Human"
"ENSG00000103495",0.229764226289596,-1.24603944861203,-0.418401320241868,0.338144550727188,1.48896373056919e-05,0.0872049397353349,"Replicative","MAZ","4150","RNAseq","Unknown","Human"
"ENSG00000104324",-0.836846325264494,1.72844072753667,-0.31923590418195,0.0247840909081367,6.51051730131699e-05,0.412802467282128,"Replicative","CPQ","10404","RNAseq","Unknown","Human"
"ENSG00000104368",0.712795396008918,2.11146324886268,1.20555690892729,0.0792339795651447,1.43985958154157e-05,0.00459084892232878,"Replicative/DNA-damage","PLAT","5327","RNAseq","Unknown","Human"
"ENSG00000104419",-0.289233379947445,2.25196775623817,-0.76231140848325,0.55080178790556,2.15728617767591e-05,0.0974268240702293,"Replicative","NDRG1","10397","CellAge/CSgene/RNAseq","Induces","Human"
"ENSG00000104518",0.014241222137551,-1.18189890028149,-0.335637942214577,0.96736906146289,0.000747358648181081,0.264282918995707,"Replicative","GSDMD","79792","RNAseq","Unknown","Human"
"ENSG00000104763",-0.174493215992257,1.1876316150874,0.458991246810766,0.434293313559697,4.60904353435552e-06,0.0373607717031579,"Replicative","ASAH1","427","RNAseq","Unknown","Human"
"ENSG00000104976",0.965919678560737,-1.12825565850488,0.257385306634601,0.000880694444474225,0.000419763906499595,0.379430755877323,"Replicative","SNAPC2","6618","RNAseq","Unknown","Human"
"ENSG00000105137",0.585145277196793,-1.1186173882888,0.130117168580263,0.0213951153176142,0.000165180625387709,0.643711118092454,"Replicative","SYDE1","85360","RNAseq","Unknown","Human"
"ENSG00000105329",0.919794685505814,-1.08737072627053,0.113419191777747,0.000269855514536061,6.09982223093442e-05,0.655463909295057,"Replicative","TGFB1","7040","Ageing atlas/CSgene/RNAseq","Unknown","Human"
"ENSG00000105373",0.662835719375069,-1.12277131548558,-0.0295077908868216,0.00824671677687223,0.000121973416758543,0.922801135414746,"Replicative","NOP53","29997","RNAseq","Unknown","Human"
"ENSG00000105486",-0.695356569207177,-1.43012171778231,-0.948389309419868,0.0021074868362427,8.40205126815336e-07,0.000132614942364996,"Replicative","LIG1","3978","RNAseq","Unknown","Human"
"ENSG00000105722",0.792939331508378,-1.15623415776773,0.321121732543489,0.00253542733008183,0.000121478179909888,0.214648506594448,"Replicative","ERF","2077","CSgene/RNAseq","Unknown","Human"
"ENSG00000105889",0.866533554545992,1.25792956223802,0.665423096164159,0.157469607115699,0.0403962168658639,0.287408839716934,"Replicative","STEAP1B","256227","RNAseq","Unknown","Human"
"ENSG00000106366",-0.144412874473452,1.37873643737001,0.0808344401865271,0.747930662531314,0.00125645346730137,0.86231090101022,"Replicative","SERPINE1","5054","CellAge/Ageing atlas/InnateDB/RNAseq","Induces","Human"
"ENSG00000106624",-0.337363015938244,-1.12126480840384,-0.495847932560602,0.436597630989075,0.0119424319332299,0.252795759613707,"Replicative","AEBP1","165","RNAseq","Unknown","Human"
"ENSG00000106780",-0.792036883427256,1.24964360988812,-0.192915663409159,0.00702464388449318,0.000143790949256099,0.53593458108713,"Replicative","MEGF9","1955","RNAseq","Unknown","Human"
"ENSG00000107201",0.370970224616786,1.13656952511269,0.68792462913754,0.0512304507957605,4.28182610797345e-06,0.00107275736389254,"Replicative","DDX58","23586","Ageing atlas/InnateDB/RNAseq","Unknown","Human"
"ENSG00000108106",-0.147191728767323,-1.550062798784,-0.605136102796919,0.634181493514401,1.34602004354234e-05,0.0406878553920522,"Replicative","UBE2S","27338","RNAseq","Unknown","Human"
"ENSG00000108819",0.999032504950024,-1.078067434687,0.545262315028,0.000445111470983259,0.000335897473661591,0.0410378532233965,"Replicative","PPP1R9B","84687","RNAseq","Unknown","Human"
"ENSG00000108846",0.0533130007849975,-1.37303256239263,0.706386314504933,0.927190115249926,0.00696162313186749,0.146053685854356,"Replicative","ABCC3","8714","RNAseq","Unknown","Human"
"ENSG00000108854",-0.541705028544892,1.51300200337082,-0.287339945064564,0.0434606255317221,3.887895345527e-06,0.303007204250217,"Replicative","SMURF2","64750","CellAge/CSgene/RNAseq","Induces","Human"
"ENSG00000108947",-1.35959625782823,-2.19575529017191,-0.248523508573174,0.0692486647431345,0.00193604228468027,0.740076255292372,"Replicative","EFNB3","1949","RNAseq","Unknown","Human"
"ENSG00000108984",-0.612641275114991,-1.74000208609012,-0.373492617615158,0.375638587733262,0.00879085314855145,0.58647443096277,"Replicative","MAP2K6","5608","CellAge/CSgene/InnateDB/RNAseq","Induces","Human"
"ENSG00000109323",0.413864488630775,1.3806710876367,0.23049275248678,0.0818415941782656,3.39118413891788e-06,0.357434408189002,"Replicative","MANBA","4126","RNAseq","Unknown","Human"
"ENSG00000109475",-0.850305086841467,1.32069737577113,-0.919162976734179,0.016046482237734,0.000509326180790044,0.0105306856940753,"Replicative","RPL34","6164","RNAseq","Unknown","Human"
"ENSG00000109738",-0.971162852048195,1.97002933456141,-0.183654991621749,0.0149296487814695,2.03869444356038e-05,0.673996042290946,"Replicative","GLRB","2743","RNAseq","Unknown","Human"
"ENSG00000110002",0.41923972603496,1.64921867461474,0.221781522281595,0.315745333784774,0.000276600467416286,0.615777072979418,"Replicative","VWA5A","4013","RNAseq","Unknown","Human"
"ENSG00000110042",0.793942823401353,1.05840275531326,0.136672382713371,0.00408603844979889,0.000487854823580007,0.647280890719075,"Replicative","DTX4","23220","RNAseq","Unknown","Human"
"ENSG00000110092",0.218035596652214,1.98694695191226,0.410124462960859,0.443566691360447,7.0772624616272e-08,0.135755988860445,"Replicative","CCND1","595","CellAge/CSgene/RNAseq","Induces","Human"
"ENSG00000110492",-0.030615299269314,-1.07847810371727,0.0764694084907604,0.951736693961329,0.0140823569954431,0.877313374938107,"Replicative","MDK","4192","RNAseq","Unknown","Human"
"ENSG00000110852",-0.626740259894307,2.90216840915767,-0.288591106284476,0.281310696508439,2.05335052443044e-05,0.645264579079588,"Replicative","CLEC2B","9976","RNAseq","Unknown","Human"
"ENSG00000111077",-0.0826518258360812,-1.35526617509248,-0.119272574650795,0.82199504552557,0.00021734691090233,0.743211508445905,"Replicative","TNS2","23371","RNAseq","Unknown","Human"
"ENSG00000111335",1.1941456548293,3.57529896935507,2.1296905686942,0.140433690562696,0.000360391326663475,0.00502434641235733,"Replicative/DNA-damage","OAS2","4939","InnateDB/RNAseq","Unknown","Human"
"ENSG00000111911",-0.212679245243374,1.16693220618017,0.315197852416557,0.374345815937675,2.77185117030449e-05,0.209572068977559,"Replicative","HINT3","135114","RNAseq","Unknown","Human"
"ENSG00000112096",0.121461287011432,1.28366567477382,0.969593603730512,0.710742197890068,0.00011721028848062,0.00253646140384631,"Replicative","SOD2","6648","Ageing atlas/CSgene/RNAseq","Unknown","Human"
"ENSG00000112306",-0.867443110496733,1.19497346159661,-1.05955832739923,0.00894838756745606,0.000744906438674929,0.00203730541510194,"Replicative/DNA-damage","RPS12","6206","RNAseq","Unknown","Human"
"ENSG00000112378",-0.450631437367191,1.49038030997557,0.304891021376366,0.0575622613054667,8.71501864155053e-07,0.21676251953575,"Replicative","PERP","64065","RNAseq","Unknown","Human"
"ENSG00000112379",0.935243224056681,1.12615441042299,1.16907973128198,0.0855247522094439,0.00970473244301429,0.00666953925086195,"Replicative/DNA-damage","ARFGEF3","57221","RNAseq","Unknown","Human"
"ENSG00000112893",-0.280310410347652,1.10473803457482,-0.156263198772413,0.384475402352788,0.000949690994156604,0.652374324771273,"Replicative","MAN2A1","4124","RNAseq","Unknown","Human"
"ENSG00000113721",0.321468424403501,-1.69078539892626,-0.296703925840623,0.409387772783166,0.000110935627976137,0.452426485885717,"Replicative","PDGFRB","5159","Ageing atlas/RNAseq","Unknown","Human"
"ENSG00000113732",-0.321486687032119,1.17238734505021,0.0235386445336061,0.134974044093015,8.9024984658251e-06,0.929795773880208,"Replicative","ATP6V0E1","8992","RNAseq","Unknown","Human"
"ENSG00000114850",-0.701324901990916,1.3853279177394,-0.822686992204327,0.0214261458137528,6.77744442088157e-05,0.00839042930141458,"Replicative","SSR3","6747","RNAseq","Unknown","Human"
"ENSG00000115226",0.615434654427315,1.00800680387664,0.254038481236564,0.0102538784040477,0.00022752979117653,0.312335911921204,"Replicative","FNDC4","64838","RNAseq","Unknown","Human"
"ENSG00000115267",0.213788238012484,1.44740969236709,0.836628649778118,0.60262668990482,0.00101455141005407,0.0292834135867815,"Replicative","IFIH1","64135","InnateDB/RNAseq","Unknown","Human"
"ENSG00000115295",-0.645150186041596,1.16554919954715,0.111098741631339,0.00451304868493353,1.0918608973274e-05,0.649396382426052,"Replicative","CLIP4","79745","RNAseq","Unknown","Human"
"ENSG00000115525",-0.387941988407183,2.13858979737947,-0.921213372619944,0.351197549693671,1.07791059111468e-05,0.0260804969975201,"Replicative","ST3GAL5","8869","RNAseq","Unknown","Human"
"ENSG00000115687",-0.382636348360549,-1.01211977803754,-0.443804140749403,0.259592880159676,0.00391410657838904,0.190630800101773,"Replicative","PASK","23178","RNAseq","Unknown","Human"
"ENSG00000115738",-0.578913941658214,-1.79018802238746,0.754215444067132,0.213135562618652,0.000390718900053589,0.10786511049985,"Replicative","ID2","3398","CSgene/RNAseq","Unknown","Human"
"ENSG00000115963",-0.485774623481485,1.41973807631546,0.828794279747928,0.104681417062844,2.91161285883585e-05,0.00652712905223287,"Replicative","RND3","390","RNAseq","Unknown","Human"
"ENSG00000116005",-0.867153975904641,1.33510464650914,-0.0464858164967639,0.00226877497204015,3.08775293923525e-05,0.887471403602493,"Replicative","PCYOX1","51449","RNAseq","Unknown","Human"
"ENSG00000116132",0.488568619997336,-1.46369420032769,-0.534820386232433,0.137050286061994,0.000125322664644358,0.10757831354942,"Replicative","PRRX1","5396","RNAseq","Unknown","Human"
"ENSG00000116299",-0.0309439455389765,1.13863790805634,1.00262694306439,0.942212768687559,0.00381813621504694,0.00377957996070465,"Replicative/DNA-damage","ELAPOR1","57535","RNAseq","Unknown","Human"
"ENSG00000116678",-0.907831402249315,1.67357389734321,0.143487494853647,0.0030982387691348,4.41162266694529e-06,0.668373451524231,"Replicative","LEPR","3953","Ageing atlas/RNAseq","Unknown","Human"
"ENSG00000116701",0.0827971017808013,1.2762026254128,0.481315068960172,0.802787809669838,0.000221583952906477,0.121988125755175,"Replicative","NCF2","4688","RNAseq","Unknown","Human"
"ENSG00000116717",-0.19764763472422,1.14596865414788,0.788700364539308,0.440472434241574,6.44682079952473e-05,0.00239588667695408,"Replicative","GADD45A","1647","RNAseq","Unknown","Human"
"ENSG00000116962",0.120441903792909,-1.10312253639588,-0.47012709123731,0.670878514562979,0.000238573551660813,0.0724552329733504,"Replicative","NID1","4811","RNAseq","Unknown","Human"
"ENSG00000117174",-0.984855980067989,1.22296867111659,-0.301903961260117,0.000570994613944662,7.11723360204205e-05,0.285746300357823,"Replicative","ZNHIT6","54680","RNAseq","Unknown","Human"
"ENSG00000117318",0.838875421801844,-3.51484009726035,1.78019357776713,0.242343650760001,2.70524176857955e-05,0.0136994880767582,"Replicative/DNA-damage","ID3","3399","RNAseq","Unknown","Human"
"ENSG00000117643",-0.935223671406015,1.24527824281936,0.357864954644488,0.00126298402653531,0.000125704240071103,0.194849568542197,"Replicative","MAN1C1","57134","RNAseq","Unknown","Human"
"ENSG00000117758",-0.0948083767052796,1.03821975992149,0.0764965746222053,0.663667777924449,1.27560039783018e-05,0.73307882107302,"Replicative","STX12","23673","RNAseq","Unknown","Human"
"ENSG00000118181",-0.960939532344606,1.27771601264885,-1.16426325183554,0.00639300725117574,0.000631905658951642,0.00142277604147007,"Replicative/DNA-damage","RPS25","6230","RNAseq","Unknown","Human"
"ENSG00000118680",-0.976087105836377,1.02027367464827,-0.495424632040468,0.000268364333140562,0.00020322287110064,0.0474118028267527,"Replicative","MYL12B","103910","RNAseq","Unknown","Human"
"ENSG00000118855",-0.420364755582352,1.06990146299543,0.256648283837997,0.0224597878952142,2.74288775944985e-06,0.170172867230739,"Replicative","MFSD1","64747","RNAseq","Unknown","Human"
"ENSG00000118971",0.419497985595376,4.42095707355693,1.07225189563104,0.575019434054457,9.90122999180671e-07,0.127921387177727,"Replicative","CCND2","894","RNAseq","Unknown","Human"
"ENSG00000119333",-0.44007461170801,-1.07554026760096,-0.963117797337079,0.0267536111142504,2.78382000617479e-05,4.56039259753049e-05,"Replicative","WDR34","89891","InnateDB/RNAseq","Unknown","Human"
