InnateDB Gene ID	Gene Symbol	Species	PubMED ID	Annotation
127039	hsa-mir-146a	9606	21469088	MIR146A is highly expressed in patients with Sjogren's syndrome and was found to increase the phagocytic activity and suppressing the inflammatory cytokine production in human monocytes.
127039	hsa-mir-146a	9606	21652514	"MIR146A transcription is induced by NFkB in response to stimulations such as LPS, TNF-alpha and IL1B. MIR146A targets TRAF6 and IRAK1 and act s as a negative regulator fine-tuning the immune response."
127039	hsa-mir-146a	9606	22545247	MIR146A directly targets RELB to modulate the amplitude of monocyte response to inflammatory challenges.
127039	hsa-mir-146a	9606	22593544	MIR146A is a mechanosensitive miRNA that modulates mechanotransduction and pressure-induced inflammation in small airway epithelium.
127039	hsa-mir-146a	9606	22363497	MIR146A is overexpressed during prion disease and modulates the innate immune response and the microglial activation state. (Demonstrated in mice)
127039	hsa-mir-146a	9606	22822053	MIR146A is upregulated in lung cells in response to infection with influenza A virus.
127039	hsa-mir-146a	9606	23028621	MIR146A is a key regulator of astrocyte-mediated inflammation responses in neurological disorders.
127039	hsa-mir-146a	9606	23143987	MIR146A alleviates ischemia-induced inflammation in the small intestine by downregulating IRAK1.
127039	hsa-mir-146a	9606	23343627	In the course of influenza A infection MIR146A transcription increases to limit viral propagation.
127039	hsa-mir-146a	9606	23733368	MIR146A targets components of the NF-kB and EGR pathways to repress inflammation.
127039	hsa-mir-146a	9606	24670381	MIR146A is a potent negative regulator of the innate immune response in keratinocytes through downregulation of the IRAK1/TRAF6/NFκB pathway.
27941	RIPK2	9606	17277144	RIPK2 functions in innate immunity by mediating NOD1 and NOD2 signalling but not TLR-mediated immune responses.
27941	RIPK2	9606	18079694	RIPK2 polyubiquitination mediates the recruitment of MAP3K7 (TAK1) and the subsequent activation of NF-kappaB signalling via IKK complex in NOD signalling.
27941	RIPK2	9606	18342009	RIPK2 deubiquitination by TNFAIP3 (A20) restricts NF-kappaB activation via NOD2 signalling.
27941	RIPK2	9606	18775659	RIPK2 is sequestered by MAP3K4 to inhibit the NOD2:RIPK2 complex from activating NF-kappaB signalling pathways.
27941	RIPK2	9606	21236705	"RIPK2 is a downstream adaptor molecule in the NOD1/2 signaling pathway and is important for the progression and pathogenesis of experimental autoimmune encephalomyelitis (animal model of multiple sclerosis). RIPK2 was found to be critical for the activation of CNS-infiltrating dendritic cells.
"
27941	RIPK2	9606	21469090	"RIPK2 is essential for NOD1 and NOD2-signalling upon recognition of bacterial peptidoglycan. RIPK2 is crucial for inflammatory cytokine secretion, activation and recruitment of macrophage and neutrophils as well as the capacity to activate the adaptive immune response. (Demonstrated in murine model)"
27941	RIPK2	9606	24670424	"Following NOD2 activation, IRF4 interacts with MYD88, TRAF6, and RIPK2 and downregulates K63-linked polyubiquitinylation of RICK and TRAF6 leading to disruption of NFkB activation pathways."
55681	IRF4	9606	12566414	IRF4 participates in the regulation of lymphoid cell apoptosis by modulating the efficiency of the Fas-mediated death signal.
55681	IRF4	9606	16272311	"IRF4 provides a positive feedback signal for its own gene expression in dendritic cells (DCs) and the expression of IRF4 mRNA, but not of other IRFs, is specifically up-regulated during DC differentiation."
55681	IRF4	9606	24670424	"Following NOD2 activation, IRF4 interacts with MYD88, TRAF6, and RIPK2 and downregulates K63-linked polyubiquitinylation of RICK and TRAF6 leading to disruption of NFkB activation pathways."
193159	Il20rb	10090	24677051	Astrocytes produce IL19 and express IL19 receptors (Il20ra and Il20rb) in response to bacterial pathogens.  IL19 can significantly attenuate bacterially induced inflammatory astrocyte responses
136067	Il20ra	10090	24677051	Astrocytes produce IL19 and express IL19 receptors (Il20ra and Il20rb) in response to bacterial pathogens.  IL19 can significantly attenuate bacterially induced inflammatory astrocyte responses
190663	Il19	10090	24677051	Astrocytes produce IL19 and express IL19 receptors (Il20ra and Il20rb) in response to bacterial pathogens.  IL19 can significantly attenuate bacterially induced inflammatory astrocyte responses
157032	Ptges	10090	21497116	"Ptges (prostaglandin E2) is produced by LPS-primed macrophages upon treatment with silica crystal and aluminum salts, and is important for the production of IgE in Th2 cells."
157032	Ptges	10090	24726877	Influenza A virus infection targets the Ptges and prostaglandin E2 pathway  to evade host type I IFN-dependent antiviral immunity
82567	MFF	9606	24733894	"Hepatitis C infection stimulates the expression of DNM1L and MFF and promotes DNM1L recruitment to mitochondria by stimulating the phosphorylation of DNM1L, leading to mitochondrial fission."
26348	DNM1L	9606	24733894	"Hepatitis C infection stimulates the expression of DNM1L and MFF and promotes DNM1L recruitment to mitochondria by stimulating the phosphorylation of DNM1L, leading to mitochondrial fission."
36619	BST2	9606	19564354	"BST2 directly binds to purified LILRA4 (ILT7) protein, initiates signalling via the ILT7-FcepsilonRIgamma complex, and strongly inhibits production of IFN and pro-inflammatory cytokines in plamsmacytoid dendritic cells"
36619	BST2	9606	20702620	BST2 (CD317) is a broadly acting and conserved mediator of innate control of retroviral infection and pathogenesis that restricts the release of retroviruses and lentiviruses in rodents by limiting replication of HIV-1 and MLV.
36619	BST2	9606	21734563	BST2 is an innate intracellular HIV restriction factor that is upregulated by type I interferons.
36619	BST2	9606	22072710	BST2 is a broad spectrum effector of the innate immune response to viral infection. BST2 is antagonized by the human immunodeficiency virus (HIV) Vpu protein to evade innate immune system detection.
36619	BST2	9606	24733916	"HIV-1 viral protein U, Vpu, protects HIV-infected cells from antibody-dependent cell-mediated cytotoxicity as a function of its ability to counteract BST2 (tetherin)."
221396	Mir302b	10090	24717937	Mir302b expression is up-regulated upon bacterial infection and is a crucial regulator of  NFκB signalling by directly targeting IRAK4
62183	MAPK9	9606	19153595	MAPK9 phosphorylates IRF3 and is essential for IRF3 dimerization induced by polyinosinic-cytidylic acid (polyI:C).
62183	MAPK9	9606	24651600	"Upon viral infection, MAVS recruits MKK7 onto mitochondria, leading to the induction of apoptosis by MAP2K7 activated MAPK9"
24000	MAP2K7	9606	24651600	"Upon viral infection, MAVS recruits MKK7 onto mitochondria, leading to the induction of apoptosis by MAP2K7 activated MAPK9"
172199	Il5	9606	24631157	"Chitin induces IL25, IL33, and TSLP which are required to stimulate ILC2 production of IL5 and IL13. IL5 and IL13, in turn, are required for the accumulation of eosinophils and alternatively activated macrophages that are associated with allergy."
172064	Il13	10090	22154382	Il13  dampens the innate immune response in airway epithelial cells via Irak3-mediated inhibition of Tlr2  signalling. (Demonstrated in human)
172064	Il13	10090	24613091	"IL13 produced by activated  innate lymphoid cells type 2 (ILC2s) is critical for promoting the migration of activated lung dendritic cells to the draining lymph node, and in the differentiation of naive CD4+ T cells into Th2 cells"
180637	Kdm4a	9606	24656046	"The noncanonical NFκB pathway regulates histone modifications at the Ifnb1 promoter resulting in attenuated recruitment of Rela and  histone demethylase, Kdm4a, to the Ifnb1 promoter.  This provides a mechanism for regulating the induction of type I interferons ."
155240	Vegfc	10090	24656836	Flt4 signalling represents a negative feedback mechanism by immune cells to overreacting during bacterial infection; ligation of Flt4 by Vegfc reduces TLR4-triggered production of proinflammatory cytokines in macrophages.  
167138	Flt4	9606	24656836	Flt4 signalling represents a negative feedback mechanism by immune cells to overreacting during bacterial infection; ligation of Flt4 by Vegfc reduces TLR4-triggered production of proinflammatory cytokines in macrophages.  
45463	VEGFC	9606	24656836	FLT4 signalling represents a negative feedback mechanism by immune cells to overreacting during bacterial infection; ligation of FLT4 by VEGFC reduces TLR4-triggered production of proinflammatory cytokines in macrophages.  
62355	FLT4	9606	24656836	FLT4 signalling represents a negative feedback mechanism by immune cells to overreacting during bacterial infection; where ligation of FLT4 by VEGFC reduces TLR4-triggered production of proinflammatory cytokines in macrophages.  
195914	Nlrp1a	9606	24549849	Both Nlrp3 and Nlrp1a are important regulators of Toxoplasma proliferation and  IL18 signaling is required to mediate host resistance to acute toxoplasmosis.
191058	Hdac1	10090	24550390	Daxx interacts with Hdac1 and represses the transcription of Il6 in TLR-triggered macrophages.
168138	Daxx	10090	24550390	Daxx interacts with Hdac1 and represses the transcription of Il6 in TLR-triggered macrophages.
164545	Il12b	10090	22888135	"Il12, consisting of Il12a and Il12b subunits, induces Il2ra to form high-affinity Il2 receptors on natural killer cells in response to mouse cytomegalovirus infection. "
164545	Il12b	10090	24163408	"Nod1 and Nod2 synergize with Tlr4 in dendritic cells to increase IL12 production and enhance invariant natural killer T (iNKT) cell activation, and are important regulators of the IFN gamma response by iNKT cells during S. typhimurium and L. monocytogenes infections."
25212	CXCL10	9606	21124994	"CXCL10 exert direct antimicrobial effects in vitro against Bacillus anthracis spore and bacilli in a receptor-independent manner and contributes to pulmonary innate immunity. (Demonstrated in murine model)
"
25212	CXCL10	9606	21518789	"CXCL10 concentration in blood increases during neonatal polymicrobial sepsis, and the blockade of CXCL10 not only worsens recruitment and phagocytic function of macrophages, but also the survival of neonatal mice. (Demonstrated in murine model)
"
25212	CXCL10	9606	23998932	MIR21 inhibition enhances CCL5 (RANTES) and CXCL10 (IP-10) release in MCF-7 cancer cells and resulted  in increased lymphocyte migration .  PIAS3 is a target of MIR21 in MCF-7 cells.
25212	CXCL10	9606	24448099	"ISG15 does not directly alter human rhinovirus replication but modulates immune signalling via the viral sensor protein DDX58 to impact production of CXCL10, which has been linked to innate immunity to viruses."
25212	CXCL10	9606	24448099	"Human rhinovirus infection of epithelial cells induces the expression and secretion of ISG15, which modulates immune responses via effects on DDX58, and by regulating CXCL10 production."
148617	Prdm1	10090	24477914	Prdm1 (Blimp1) modulates host defences by suppressing Ccl8-induced inflammation.
5777	MYH9	9606	24489676	The calpain-MYH9-RAB7B axis regulates TLR4 containing alpha-granules trafficking in thrombin-stimulated platelets.
49631	HNRNPL	9606	24371310	"THRIL, a large intergenic noncoding RNA, binds to heterogenous nuclear ribonucleoprotein L (HNRNPL) and forms a functional THRIL-HNRNPL complex that regulates transcription of  TNF by binding to its promoter."
81960	IFIT1	9606	20386592	"IFIT1 expression activates the IFN response during C. pneumoniae infection, mediated by intracellular nucleotide-sensing pattern recognition receptors (PRRs), which operate through a mechanism dependent on the bacterial type III secretion system (T3SS)."
81960	IFIT1	9606	21642987	IFIT1 recognizes and directly binds to 5'-triphosphate RNA and functions as an innate inhibitor of viral replication and pathogenicity. (Demonstrated in murine model)
81960	IFIT1	9606	22745654	IFIT1 is an innate immune network bottleneck with the ability to suppress induction of TLR4 response genes in LPS-stimulated macrophages. (Demonstrated in mice)
81960	IFIT1	9606	24098121	"IFIT1 binds mRNAs that lack 2′O methylation on the first ribose, thus inhibiting translation by impairing binding of eukaryotic translation initiation factors to 2′O-unmethylated RNA templates "
81960	IFIT1	9606	24371270	IFIT1 binds with high affinity to the cap-proximal regions of cap0-mRNAs abrogating 48S complex formation in an in vitro reconstituted translation system.
